Station name,CRAYFORD GS
Station number,"451220001"
External number,---
River,River Cray
Operator,---
NGR,TQ5105974556
Easting,"551059"
Northing,"174556"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,KSL/451220001/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
19/08/1980 09:00:00,0.350,E;Ed;C,103,100,0,0
20/08/1980 09:00:00,0.274,E;Ed;C,103,100,0,0
21/08/1980 09:00:00,0.295,E;Ed;C,103,100,0,0
22/08/1980 09:00:00,0.364,E;Ed;C,103,100,0,0
23/08/1980 09:00:00,0.333,E;Ed;C,103,100,0,0
24/08/1980 09:00:00,0.299,E;Ed;C,103,100,0,0
25/08/1980 09:00:00,0.299,E;Ed;C,103,100,0,0
26/08/1980 09:00:00,0.262,E;Ed;C,103,100,0,0
27/08/1980 09:00:00,0.282,E;Ed;C,103,100,0,0
28/08/1980 09:00:00,0.283,E;Ed;C,103,100,0,0
29/08/1980 09:00:00,0.623,E;Ed;C,103,100,0,0
30/08/1980 09:00:00,0.469,E;Ed;C,103,100,0,0
31/08/1980 09:00:00,0.323,E;Ed;C,103,100,0,0
01/09/1980 09:00:00,0.261,E;Ed;C,103,100,0,0
02/09/1980 09:00:00,0.258,E;Ed;C,103,100,0,0
03/09/1980 09:00:00,0.285,E;Ed;C,103,100,0,0
04/09/1980 09:00:00,0.307,E;Ed;C,103,100,0,0
05/09/1980 09:00:00,0.299,E;Ed;C,103,100,0,0
06/09/1980 09:00:00,0.260,E;Ed;C,103,100,0,0
07/09/1980 09:00:00,0.219,E;Ed;C,103,100,0,0
08/09/1980 09:00:00,0.281,E;Ed;C,103,100,0,0
09/09/1980 09:00:00,0.262,E;Ed;C,103,100,0,0
10/09/1980 09:00:00,0.238,E;Ed;C,103,100,0,0
11/09/1980 09:00:00,0.264,E;Ed;C,103,100,0,0
12/09/1980 09:00:00,0.247,E;Ed;C,103,100,0,0
13/09/1980 09:00:00,0.253,E;Ed;C,103,100,0,0
14/09/1980 09:00:00,0.212,E;Ed;C,103,100,0,0
15/09/1980 09:00:00,0.187,E;Ed;C,103,100,0,0
16/09/1980 09:00:00,0.458,E;Ed;C,103,100,0,0
17/09/1980 09:00:00,0.309,E;Ed;C,103,100,0,0
18/09/1980 09:00:00,0.251,E;Ed;C,103,100,0,0
19/09/1980 09:00:00,0.287,E;Ed;C,103,100,0,0
20/09/1980 09:00:00,0.287,E;Ed;C,103,100,0,0
21/09/1980 09:00:00,0.588,E;Ed;C,103,100,0,0
22/09/1980 09:00:00,0.292,E;Ed;C,103,100,0,0
23/09/1980 09:00:00,0.235,E;Ed;C,103,100,0,0
24/09/1980 09:00:00,0.212,E;Ed;C,103,100,0,0
25/09/1980 09:00:00,0.210,E;Ed;C,103,100,0,0
26/09/1980 09:00:00,0.381,E;Ed;C,103,100,0,0
27/09/1980 09:00:00,0.235,E;Ed;C,103,100,0,0
28/09/1980 09:00:00,0.221,E;Ed;C,103,100,0,0
29/09/1980 09:00:00,0.213,E;Ed;C,103,100,0,0
30/09/1980 09:00:00,0.236,E;Ed;C,103,100,0,0
01/10/1980 09:00:00,0.255,E;Ed;C,103,100,0,0
02/10/1980 09:00:00,0.251,E;Ed;C,103,100,0,0
03/10/1980 09:00:00,0.396,E;Ed;C,103,100,0,0
04/10/1980 09:00:00,0.260,E;Ed;C,103,100,0,0
05/10/1980 09:00:00,0.244,E;Ed;C,103,100,0,0
06/10/1980 09:00:00,0.586,E;Ed;C,103,100,0,0
07/10/1980 09:00:00,0.387,E;Ed;C,103,100,0,0
08/10/1980 09:00:00,0.169,E;Ed;C,103,100,0,0
09/10/1980 09:00:00,0.185,E;Ed;C,103,100,0,0
10/10/1980 09:00:00,0.600,E;Ed;C,103,100,0,0
11/10/1980 09:00:00,0.338,E;Ed;C,103,100,0,0
12/10/1980 09:00:00,0.546,E;Ed;C,103,100,0,0
13/10/1980 09:00:00,0.245,E;Ed;C,103,100,0,0
14/10/1980 09:00:00,0.180,E;Ed;C,103,100,0,0
15/10/1980 09:00:00,1.75,E;Ed;C,103,100,0,0
16/10/1980 09:00:00,1.69,E;Ed;C,103,100,0,0
17/10/1980 09:00:00,0.947,E;Ed;C,103,100,0,0
18/10/1980 09:00:00,0.489,E;Ed;C,103,100,0,0
19/10/1980 09:00:00,0.461,E;Ed;C,103,100,0,0
20/10/1980 09:00:00,0.371,E;Ed;C,103,100,0,0
21/10/1980 09:00:00,0.266,E;Ed;C,103,100,0,0
22/10/1980 09:00:00,0.380,E;Ed;C,103,100,0,0
23/10/1980 09:00:00,0.335,E;Ed;C,103,100,0,0
24/10/1980 09:00:00,0.788,E;Ed;C,103,100,0,0
25/10/1980 09:00:00,0.411,E;Ed;C,103,100,0,0
26/10/1980 09:00:00,0.367,E;Ed;C,103,100,0,0
