"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-11T09:00:00","2014-05-11","6.86","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-12T09:00:00","2014-05-12","5.07","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-13T09:00:00","2014-05-13","4.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-14T09:00:00","2014-05-14","3.86","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-15T09:00:00","2014-05-15","3.61","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-16T09:00:00","2014-05-16","3.37","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-17T09:00:00","2014-05-17","3.2","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-18T09:00:00","2014-05-18","3.03","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-19T09:00:00","2014-05-19","2.9","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-20T09:00:00","2014-05-20","2.84","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-21T09:00:00","2014-05-21","2.7","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-22T09:00:00","2014-05-22","2.89","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-23T09:00:00","2014-05-23","3.01","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-24T09:00:00","2014-05-24","3.07","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-25T09:00:00","2014-05-25","2.99","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-26T09:00:00","2014-05-26","2.86","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-27T09:00:00","2014-05-27","2.8","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-28T09:00:00","2014-05-28","3.05","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-29T09:00:00","2014-05-29","2.85","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-30T09:00:00","2014-05-30","2.74","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-05-31T09:00:00","2014-05-31","2.69","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-01T09:00:00","2014-06-01","2.61","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-02T09:00:00","2014-06-02","2.7","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-03T09:00:00","2014-06-03","2.61","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-04T09:00:00","2014-06-04","2.56","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-05T09:00:00","2014-06-05","2.64","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-06T09:00:00","2014-06-06","2.41","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-07T09:00:00","2014-06-07","2.69","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-08T09:00:00","2014-06-08","2.47","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-09T09:00:00","2014-06-09","2.81","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-10T09:00:00","2014-06-10","2.58","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-11T09:00:00","2014-06-11","2.46","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-12T09:00:00","2014-06-12","2.39","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-13T09:00:00","2014-06-13","2.36","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-14T09:00:00","2014-06-14","2.31","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-15T09:00:00","2014-06-15","2.26","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-16T09:00:00","2014-06-16","2.18","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-17T09:00:00","2014-06-17","2.16","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-18T09:00:00","2014-06-18","2.12","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-19T09:00:00","2014-06-19","2.08","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-20T09:00:00","2014-06-20","2.03","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-21T09:00:00","2014-06-21","2.0","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-22T09:00:00","2014-06-22","1.95","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-23T09:00:00","2014-06-23","1.9","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-24T09:00:00","2014-06-24","1.88","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-25T09:00:00","2014-06-25","1.87","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-26T09:00:00","2014-06-26","1.83","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-27T09:00:00","2014-06-27","1.85","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-28T09:00:00","2014-06-28","1.81","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-29T09:00:00","2014-06-29","1.77","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-06-30T09:00:00","2014-06-30","1.69","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-01T09:00:00","2014-07-01","1.66","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-02T09:00:00","2014-07-02","1.65","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-03T09:00:00","2014-07-03","1.64","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-04T09:00:00","2014-07-04","1.8","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-05T09:00:00","2014-07-05","1.99","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-06T09:00:00","2014-07-06","1.7","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-07T09:00:00","2014-07-07","1.65","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-08T09:00:00","2014-07-08","1.57","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-09T09:00:00","2014-07-09","1.54","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-10T09:00:00","2014-07-10","1.53","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-11T09:00:00","2014-07-11","1.5","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-12T09:00:00","2014-07-12","1.57","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-13T09:00:00","2014-07-13","1.53","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-14T09:00:00","2014-07-14","1.49","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-15T09:00:00","2014-07-15","1.49","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-16T09:00:00","2014-07-16","1.46","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-17T09:00:00","2014-07-17","1.44","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-18T09:00:00","2014-07-18","1.45","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-19T09:00:00","2014-07-19","1.7","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-20T09:00:00","2014-07-20","1.39","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-21T09:00:00","2014-07-21","1.47","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-22T09:00:00","2014-07-22","1.44","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-23T09:00:00","2014-07-23","1.45","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-24T09:00:00","2014-07-24","1.44","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-25T09:00:00","2014-07-25","1.42","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-26T09:00:00","2014-07-26","1.4","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-27T09:00:00","2014-07-27","1.3","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-28T09:00:00","2014-07-28","1.33","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-29T09:00:00","2014-07-29","1.38","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-30T09:00:00","2014-07-30","1.36","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-07-31T09:00:00","2014-07-31","1.34","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-01T09:00:00","2014-08-01","1.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-02T09:00:00","2014-08-02","1.38","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-03T09:00:00","2014-08-03","1.33","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-04T09:00:00","2014-08-04","1.31","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-05T09:00:00","2014-08-05","1.31","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-06T09:00:00","2014-08-06","1.41","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-07T09:00:00","2014-08-07","1.33","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-08T09:00:00","2014-08-08","1.39","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-09T09:00:00","2014-08-09","1.3","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-10T09:00:00","2014-08-10","2.01","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-11T09:00:00","2014-08-11","1.71","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-12T09:00:00","2014-08-12","1.43","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-13T09:00:00","2014-08-13","1.41","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-14T09:00:00","2014-08-14","1.52","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-15T09:00:00","2014-08-15","1.52","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-16T09:00:00","2014-08-16","1.37","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-17T09:00:00","2014-08-17","1.38","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-18T09:00:00","2014-08-18","1.43","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-19T09:00:00","2014-08-19","1.33","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-20T09:00:00","2014-08-20","1.29","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-21T09:00:00","2014-08-21","1.28","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-22T09:00:00","2014-08-22","1.24","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-23T09:00:00","2014-08-23","1.24","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-24T09:00:00","2014-08-24","1.2","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-25T09:00:00","2014-08-25","1.32","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-26T09:00:00","2014-08-26","1.54","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-27T09:00:00","2014-08-27","1.31","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-28T09:00:00","2014-08-28","1.29","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-29T09:00:00","2014-08-29","1.45","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-30T09:00:00","2014-08-30","1.69","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-08-31T09:00:00","2014-08-31","1.46","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-01T09:00:00","2014-09-01","1.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-02T09:00:00","2014-09-02","1.3","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-03T09:00:00","2014-09-03","1.26","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-04T09:00:00","2014-09-04","1.25","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-05T09:00:00","2014-09-05","1.23","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-06T09:00:00","2014-09-06","1.24","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-07T09:00:00","2014-09-07","1.21","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-08T09:00:00","2014-09-08","1.18","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-09T09:00:00","2014-09-09","1.17","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-10T09:00:00","2014-09-10","1.16","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-11T09:00:00","2014-09-11","1.15","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-12T09:00:00","2014-09-12","1.17","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-13T09:00:00","2014-09-13","1.15","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-14T09:00:00","2014-09-14","1.13","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-15T09:00:00","2014-09-15","1.12","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-16T09:00:00","2014-09-16","1.11","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-17T09:00:00","2014-09-17","1.12","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-18T09:00:00","2014-09-18","1.1","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-19T09:00:00","2014-09-19","1.09","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-20T09:00:00","2014-09-20","1.08","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-21T09:00:00","2014-09-21","1.06","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-22T09:00:00","2014-09-22","1.04","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-23T09:00:00","2014-09-23","1.06","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-24T09:00:00","2014-09-24","1.06","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-25T09:00:00","2014-09-25","1.04","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-26T09:00:00","2014-09-26","1.01","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-27T09:00:00","2014-09-27","1.01","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-28T09:00:00","2014-09-28","0.996","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/951e3a10-1d16-4526-b767-e5056724b5b6-flow-m-86400-m3s-qualified","2014-09-29T09:00:00","2014-09-29","0.994","Complete","Good",""
